"date","ABANCAY","ACOBAMBA","ACOMAYO","AIJA","ALTO AMAZONAS","AMBO","ANDAHUAYLAS","ANGARAES","ANTA","ANTABAMBA","ANTONIO RAIMONDI","AREQUIPA","ASCOPE","ASUNCION","ATALAYA","AYABACA","AYMARAES","AZANGARO","BAGUA","BARRANCA","BELLAVISTA","BOLIVAR","BOLOGNESI","BONGARA","CAÃETE","CAJABAMBA","CAJAMARCA","CAJATAMBO","CALCA","CALLAO","CAMANA","CANAS","CANCHIS","CANDARAVE","CANGALLO","CANTA","CARABAYA","CARAVELI","CARHUAZ","CARLOS FERMIN FITZCARRALD","CASMA","CASTILLA","CASTROVIRREYNA","CAYLLOMA","CELENDIN","CHACHAPOYAS","CHANCHAMAYO","CHEPEN","CHICLAYO","CHINCHA","CHINCHEROS","CHOTA","CHUCUITO","CHUMBIVILCAS","CHUPACA","CHURCAMPA","CONCEPCION","CONDESUYOS","CONDORCANQUI","CONTRALMIRANTE VILLAR","CONTUMAZA","CORONEL PORTILLO","CORONGO","COTABAMBAS","CUSCO","CUTERVO","DANIEL ALCIDES CARRION","DOS DE MAYO","EL COLLAO","EL DORADO","ESPINAR","FERREÃAFE","GENERAL SANCHEZ CERRO","GRAN CHIMU","GRAU","HUACAYBAMBA","HUALGAYOC","HUALLAGA","HUAMALIES","HUAMANGA","HUANCA SANCOS","HUANCABAMBA","HUANCANE","HUANCAVELICA","HUANCAYO","HUANTA","HUARAL","HUARAZ","HUARI","HUARMEY","HUAROCHIRI","HUAURA","HUAYLAS","HUAYTARA","HUENUCO","ICA","ILO","ISLAY","JAEN","JAUJA","JORGE BASADRE","JULCAN","JUNIN","LA CONVENCION","LA MAR","LA UNION","LAMAS","LAMBAYEQUE","LAMPA","LAURICOCHA","LEONCIO PRADO","LIMA","LORETO","LUCANAS","LUYA","MANU","MARAÃON","MARISCAL CACERES","MARISCAL LUZURIAGA","MARISCAL NIETO","MARISCAL RAMON CASTILLA","MAYNAS","MELGAR","MOHO","MORROPON","MOYOBAMBA","NAZCA","OCROS","OTUZCO","OXAPAMPA","OYON","PACASMAYO","PACHITEA","PADRE ABAD","PAITA","PALLASCA","PALPA","PARINACOCHAS","PARURO","PASCO","PATAZ","PAUCAR DEL SARA SARA","PAUCARTAMBO","PICOTA","PISCO","PIURA","POMABAMBA","PUERTO INCA","PUNO","PURUS","QUISPICANCHI","RECUAY","REQUENA","RIOJA","RODRIGUEZ DE MENDOZA","SAN ANTONIO DE PUTINA","SAN IGNACIO","SAN MARCOS","SAN MARTIN","SAN MIGUEL","SAN PABLO","SAN ROMAN","SÁNCHEZ CARRIÓN","SANDIA","SANTA","SANTA CRUZ","SANTIAGO DE CHUCO","SATIPO","SECHURA","SIHUAS","SUCRE","SULLANA","TACNA","TAHUAMANU","TALARA","TAMBOPATA","TARATA","TARMA","TAYACAJA","TOCACHE","TRUJILLO","TUMBES","UCAYALI","URUBAMBA","UTCUBAMBA","VICTOR FAJARDO","VILCAS HUAMAN","VIRU","YAROWILCA","YAULI","YAUYOS","YUNGAY","YUNGUYO","ZARUMILLA"
2020-09-01,2,0,0,0,0,0,1,1,0,0,0,11,2,0,1,0,0,0,0,3,0,0,0,0,3,1,2,0,0,18,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,5,4,0,0,2,0,1,0,1,0,0,0,0,4,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,9,3,1,1,0,0,3,0,2,1,2,6,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,180,0,0,0,0,1,0,0,4,0,0,0,0,2,0,4,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,9,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,5,2,1,4,0,1,1,0,0,0,4,5,0,1,0,0,0,2,0,10,4,0,0,1,0,0,0,0,0,0,1,2,0
2020-09-02,3,1,2,0,0,1,2,1,0,0,0,13,1,0,0,0,0,1,0,2,1,0,0,0,4,0,1,0,0,18,0,0,2,0,0,0,0,2,1,0,0,0,0,1,1,0,1,1,14,1,1,0,2,0,1,0,0,0,0,0,0,2,0,0,10,1,0,0,1,0,0,2,0,1,0,0,0,0,0,8,0,0,1,0,6,0,4,2,0,1,0,8,0,0,2,9,2,1,3,0,1,0,0,1,0,0,0,2,1,0,0,174,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,2,0,1,1,0,1,1,0,2,0,1,0,0,4,6,0,0,4,0,4,0,0,0,0,1,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,11,0,2,0,0,0,0,0,11,2,1,1,1,0,0,2,0,0,0,1,0,1
2020-09-03,2,0,0,0,0,1,0,0,0,0,0,15,2,0,0,0,0,0,1,7,0,0,0,0,2,0,3,0,1,9,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,12,5,1,1,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,1,0,1,2,0,1,0,0,0,0,0,5,0,0,0,1,7,0,2,1,0,0,1,5,0,0,5,10,0,0,0,0,1,0,0,2,0,0,1,3,0,0,2,151,0,0,0,0,0,1,0,2,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,8,1,0,4,0,1,1,0,2,0,1,0,0,0,0,0,3,0,2,8,0,2,0,0,0,0,4,6,0,4,2,0,1,0,1,6,4,0,3,0,0,0,1,0,0,0,0,0,0
2020-09-04,0,0,0,0,0,1,2,1,0,0,0,14,2,0,0,0,1,1,0,0,0,0,0,0,6,0,4,0,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,3,12,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,1,1,0,2,0,0,0,0,1,0,0,8,0,3,0,1,6,1,2,3,0,0,0,6,3,1,2,8,0,1,3,3,0,0,2,2,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,3,0,2,2,0,4,2,3,0,0,1,1,2,0,0,1,0,0,0,1,2,0,0,0,0,2,7,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,5,0,0,2,0,0,0,5,6,1,2,1,0,1,0,0,8,1,1,1,0,1,0,0,0,1,0,1,1,0
2020-09-05,1,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,5,0,0,0,2,4,0,4,0,0,18,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,4,1,8,2,0,2,0,0,1,0,1,1,0,0,0,6,0,0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,2,3,2,2,4,0,0,0,4,1,0,3,9,1,1,1,2,0,0,0,0,0,0,0,2,1,0,0,153,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,3,0,0,0,3,0,9,0,1,5,0,0,1,0,2,0,0,1,0,2,0,0,5,0,0,3,0,0,1,0,0,0,3,6,0,2,0,1,0,2,0,4,1,1,1,0,0,0,1,0,0,0,1,0,0
2020-09-06,1,1,0,0,0,0,1,0,3,0,0,11,2,0,0,2,0,0,1,2,0,0,0,0,1,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,19,4,0,2,2,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,1,6,0,4,5,0,1,0,2,0,0,4,6,2,0,2,4,0,0,1,0,0,0,2,3,0,0,0,151,1,0,0,0,0,0,0,4,0,2,0,0,5,1,2,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3,5,0,0,2,0,1,0,1,2,0,0,2,0,0,0,0,4,1,0,5,0,1,0,0,0,0,4,6,0,2,0,0,1,0,0,7,4,0,1,0,0,1,0,0,1,0,0,0,0
2020-09-07,3,1,0,0,0,0,1,1,0,1,0,13,1,0,0,1,1,0,0,1,0,0,0,0,5,0,2,0,0,17,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,12,2,0,0,1,0,0,0,1,1,1,0,0,3,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,8,2,0,0,1,1,3,4,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,143,0,1,0,1,0,0,0,1,0,2,1,0,3,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,6,0,1,0,0,0,0,6,7,0,0,1,0,1,0,0,8,1,0,0,1,0,0,0,0,0,0,0,1,0
2020-09-08,1,0,0,0,0,0,1,1,0,0,0,11,1,0,0,0,1,0,2,2,0,0,0,0,3,1,2,0,0,16,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,11,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,2,1,0,0,1,3,1,0,0,6,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,158,0,0,0,0,0,0,0,0,0,3,2,0,3,0,1,0,0,1,0,0,0,0,0,1,1,2,0,2,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,4,0,0,0,2,1,0,1,3,0,1,1,0,2,0,0,7,1,0,0,0,0,0,0,0,0,1,0,1,0
2020-09-09,0,1,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,2,0,0,0,0,1,4,0,4,1,0,18,1,0,4,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,10,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,1,6,0,0,1,3,3,1,3,2,0,0,2,7,1,0,5,7,3,1,1,0,0,0,0,2,1,0,0,1,0,1,0,121,0,0,0,0,0,2,0,0,0,2,1,0,1,1,2,0,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,5,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,2,0,0,1,0,0,0,1,4,0,1,1,0,1,0,0,7,3,0,0,2,0,0,0,0,0,0,2,0,1
2020-09-10,1,0,0,0,1,0,0,0,1,0,0,12,3,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12,5,1,1,0,0,1,1,0,0,0,0,0,5,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,4,1,1,2,0,0,0,3,0,0,1,3,1,2,0,1,0,0,0,1,0,0,1,4,0,0,2,128,0,0,0,0,0,0,0,1,0,1,2,0,1,1,3,0,1,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,2,7,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,4,5,0,1,1,0,0,0,1,10,3,0,1,0,0,0,0,0,1,0,0,0,1
2020-09-11,1,1,0,0,1,0,1,0,1,0,0,13,0,0,1,1,1,1,1,0,0,0,0,0,3,2,1,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,15,3,0,0,0,0,0,0,1,0,0,1,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,2,1,0,3,10,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,115,0,1,0,0,0,0,0,1,0,1,1,0,3,3,2,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,6,1,0,1,0,1,1,0,0,0,0,3,0,2,0,0,6,0,0,3,1,0,2,0,0,0,2,6,0,1,0,1,2,2,1,7,1,0,1,1,0,0,0,0,2,0,0,0,0
2020-09-12,0,1,2,0,0,0,1,0,0,0,0,13,3,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,1,16,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,1,1,1,14,4,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,3,6,0,3,0,0,0,0,3,1,0,2,5,1,2,0,0,0,1,0,2,0,0,0,2,0,0,0,105,0,0,0,0,0,0,0,1,1,1,0,2,2,0,2,0,1,0,0,5,0,1,4,0,1,0,0,0,0,0,1,1,0,8,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,2,1,0,5,0,0,2,1,1,0,1,4,0,1,1,0,1,1,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-13,3,0,0,0,0,0,1,1,0,0,0,17,0,0,0,2,0,0,2,1,0,0,0,0,3,0,4,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,7,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,3,0,0,2,1,0,1,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,110,0,0,0,0,0,0,0,3,0,0,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,3,4,0,1,0,0,1,1,1,13,1,0,2,0,0,0,0,1,0,0,0,1,0
2020-09-14,0,0,0,0,1,2,1,0,1,0,0,12,2,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,4,0,0,1,1,0,1,4,1,0,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,120,0,0,0,1,0,2,0,2,0,0,2,0,5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,4,0,0,0,0,0,0,5,4,0,2,1,1,0,0,0,11,0,0,1,0,0,0,1,0,1,0,1,0,0
2020-09-15,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1,3,1,0,0,0,5,2,5,0,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,8,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,2,1,0,7,2,1,0,0,0,0,4,0,0,3,8,1,0,2,0,0,1,0,0,1,0,1,4,0,0,0,114,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,6,0,0,0,1,0,0,3,5,0,1,0,0,3,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-16,0,0,0,0,0,1,0,0,1,0,0,11,2,0,1,0,1,1,0,2,2,0,0,0,1,1,2,0,0,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,3,1,0,0,1,1,1,2,0,0,1,5,0,0,2,0,0,1,0,0,0,0,1,4,0,0,0,110,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,2,5,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,0,0,1,0,0,4,5,0,5,2,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,1,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,1,10,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,10,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,114,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,5,1,0,0,0,0,0,3,4,1,3,0,0,3,1,0,5,0,0,0,0,0,0,0,0,1,0,1,1,0
2020-09-18,1,0,0,0,0,0,2,0,1,0,0,10,1,0,0,0,0,0,3,2,0,0,0,1,2,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,16,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,1,0,0,1,1,3,0,2,6,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,104,1,0,1,0,0,0,0,2,1,0,2,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,1,0,6,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,1,0,0,1
2020-09-19,2,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,3,3,0,0,0,0,3,1,5,0,0,20,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,7,1,1,3,0,0,1,6,1,0,1,4,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,113,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0,3,0,0,1,0,0,0,0,1,0,0,0,1,2,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,1,1,0,0,0,1,6,0,3,1,0,0,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,1
2020-09-20,3,0,0,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,9,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,1,0,0,4,0,1,2,0,0,0,0,5,1,0,1,0,0,0,2,114,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,2,0,2,0,0,2,0,0,0,0,3,4,2,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,2,5,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,2,0,0,0,1,0,0,0,0,0,0,11,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,16,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,10,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,5,1,2,0,0,1,2,1,1,0,1,1,2,0,0,1,0,0,0,1,2,0,0,2,0,1,0,89,0,0,0,0,0,0,0,1,0,2,3,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,1,2,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,1,1,0,0,0,0,2,5,0,0,1,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0
2020-09-22,1,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,8,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,10,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,0,2,2,0,0,0,3,1,0,2,7,2,0,0,0,0,1,1,1,0,0,0,6,0,0,0,89,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,11,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,2,0,0,4,0,0,2,0,0,0,4,1,0,2,1,1,1,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,1
2020-09-23,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,8,1,2,0,0,0,1,1,2,0,4,4,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,103,1,1,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-24,0,0,0,0,0,0,0,0,3,0,0,8,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,2,3,0,0,5,9,1,0,1,0,0,0,0,1,1,0,1,3,1,0,0,77,0,0,0,0,1,1,0,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,4,0,0,4,0,0,2,0,1,0,1,4,0,3,1,0,3,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-09-25,2,0,0,0,0,1,0,0,0,0,0,8,3,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,2,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,95,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,5,4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,2,0,3,0,0,0,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0
2020-09-26,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,0,0,4,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,7,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,3,0,0,0,3,0,0,2,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,103,0,1,0,0,0,0,0,0,0,2,0,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-27,1,0,0,0,0,0,0,1,0,0,0,10,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,5,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,6,1,0,3,0,0,1,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,1,1,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,70,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-28,0,0,1,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,2,6,2,1,1,0,1,0,2,0,0,1,1,1,2,2,3,0,0,0,2,0,0,1,2,0,0,0,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,3,0,1,1,0,1,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-09-29,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,1,1,0,0,0,0,1,1,2,0,1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,2,0,0,4,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,71,0,0,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,2,0,2,0,0,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-09-30,0,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,2,1,2,1,0,0,1,2,1,0,0,6,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,74,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,2,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-01,1,0,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,1,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,1,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0
