"date","ABANCAY","ACOBAMBA","ACOMAYO","AIJA","ALTO AMAZONAS","AMBO","ANDAHUAYLAS","ANGARAES","ANTA","ANTABAMBA","ANTONIO RAIMONDI","AREQUIPA","ASCOPE","ASUNCION","ATALAYA","AYABACA","AYMARAES","AZANGARO","BAGUA","BARRANCA","BELLAVISTA","BOLIVAR","BOLOGNESI","BONGARA","CAJABAMBA","CAJAMARCA","CAJATAMBO","CALCA","CALLAO","CAMANA","CANAS","CANCHIS","CANDARAVE","CAÑETE","CANGALLO","CANTA","CARABAYA","CARAVELI","CARHUAZ","CARLOS FERMIN FITZCARRALD","CASMA","CASTILLA","CASTROVIRREYNA","CAYLLOMA","CELENDIN","CHACHAPOYAS","CHANCHAMAYO","CHEPEN","CHICLAYO","CHINCHA","CHINCHEROS","CHOTA","CHUCUITO","CHUMBIVILCAS","CHUPACA","CHURCAMPA","CONCEPCION","CONDESUYOS","CONDORCANQUI","CONTRALMIRANTE VILLAR","CONTUMAZA","CORONEL PORTILLO","CORONGO","COTABAMBAS","CUSCO","CUTERVO","DANIEL ALCIDES CARRION","DOS DE MAYO","EL COLLAO","EL DORADO","ESPINAR","FERREÑAFE","GENERAL SANCHEZ CERRO","GRAN CHIMU","GRAU","HUACAYBAMBA","HUALGAYOC","HUALLAGA","HUAMALIES","HUAMANGA","HUANCA SANCOS","HUANCABAMBA","HUANCANE","HUANCAVELICA","HUANCAYO","HUANTA","HUARAL","HUARAZ","HUARI","HUARMEY","HUAROCHIRI","HUAURA","HUAYLAS","HUAYTARA","HUENUCO","ICA","ILO","ISLAY","JAEN","JAUJA","JORGE BASADRE","JULCAN","JUNIN","LA CONVENCION","LA MAR","LA UNION","LAMAS","LAMBAYEQUE","LAMPA","LAURICOCHA","LEONCIO PRADO","LIMA","LORETO","LUCANAS","LUYA","MANU","MARAÑON","MARISCAL CACERES","MARISCAL LUZURIAGA","MARISCAL NIETO","MARISCAL RAMON CASTILLA","MAYNAS","MELGAR","MOHO","MORROPON","MOYOBAMBA","NAZCA","OCROS","OTUZCO","OXAPAMPA","OYON","PACASMAYO","PACHITEA","PADRE ABAD","PAITA","PALLASCA","PALPA","PARINACOCHAS","PARURO","PASCO","PATAZ","PAUCAR DEL SARA SARA","PAUCARTAMBO","PICOTA","PISCO","PIURA","POMABAMBA","PUERTO INCA","PUNO","PURUS","QUISPICANCHI","RECUAY","REQUENA","RIOJA","RODRIGUEZ DE MENDOZA","SAN ANTONIO DE PUTINA","SAN IGNACIO","SAN MARCOS","SAN MARTIN","SAN MIGUEL","SAN PABLO","SAN ROMAN","SÁNCHEZ CARRIÓN","SANDIA","SANTA","SANTA CRUZ","SANTIAGO DE CHUCO","SATIPO","SECHURA","SIHUAS","SUCRE","SULLANA","TACNA","TAHUAMANU","TALARA","TAMBOPATA","TARATA","TARMA","TAYACAJA","TOCACHE","TRUJILLO","TUMBES","UCAYALI","URUBAMBA","UTCUBAMBA","VICTOR FAJARDO","VILCAS HUAMAN","VIRU","YAROWILCA","YAULI","YAUYOS","YUNGAY","YUNGUYO","ZARUMILLA"
2020-03-30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-02,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,170,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,10,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,4,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-05,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,309,9,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,50,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,104,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,0,0,1,10,0,5,3,4,0,0,1,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,614,4,0,0,0,0,0,0,0,0,91,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,4,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-08,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,121,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,54,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,6,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,675,0,0,0,0,0,0,0,1,0,68,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,1,0,0,0,1,0,2,0,0,0,0,6,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,49,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,4,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,9,0,1,3,0,1,0,5,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,608,0,0,0,0,0,0,0,0,0,3,0,0,5,1,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,0,0,16,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,10,1,0,0,3,0,0,3,9,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,766,0,0,0,0,0,0,0,3,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,1,0,0,0
2020-04-11,0,0,0,0,1,1,2,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,301,0,1,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,55,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,2,7,0,0,0,1,0,1,7,1,0,5,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,746,0,0,0,0,0,0,0,2,0,12,0,0,7,10,6,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,5,35,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,8,37,0,0,0,0,0,1,0,0,0,0,0,1
2020-04-12,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,37,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,39,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,6,0,0,1,516,4,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,7,0,1,2,13,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0
2020-04-13,6,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,310,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,2,34,3,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,3,4,0,0,0,1,8,0,4,2,0,0,1,0,1,0,2,12,1,0,1,1,0,0,0,0,0,0,0,11,0,0,0,700,0,1,0,0,0,0,0,1,0,26,0,0,3,0,5,0,0,2,0,1,0,0,2,0,2,0,0,0,2,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,0,1,0,0,4,5,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,4
2020-04-14,8,0,0,0,1,0,2,0,0,0,0,12,0,0,0,1,0,0,4,1,0,0,0,1,0,1,0,0,82,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,3,0,6,45,3,0,2,0,0,0,0,4,0,0,1,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,5,5,0,0,0,1,20,0,1,2,6,0,0,1,0,0,5,1,1,0,2,1,0,0,1,0,0,0,0,6,0,0,0,620,0,0,0,0,0,0,0,5,0,30,0,0,0,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,2,0,2,0,0,0,10,3,0,3,4,0,1,0,0,18,15,0,0,0,0,0,0,0,4,0,0,0,6
2020-04-15,3,0,0,0,0,0,1,0,0,0,0,20,1,0,0,2,0,0,3,1,0,0,0,4,0,7,0,0,95,2,0,0,0,16,0,3,0,2,2,0,0,0,0,2,0,4,0,2,110,1,0,1,1,0,0,0,0,0,0,1,0,22,0,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,9,4,0,1,0,4,8,0,5,0,2,0,0,4,1,0,4,10,2,1,0,0,1,0,1,0,0,0,0,40,0,0,0,760,0,0,0,0,0,0,1,2,0,12,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,63,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,36,2,0,2,0,0,0,3,1,0,8,7,0,1,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,4
2020-04-16,2,2,0,0,0,0,2,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,93,2,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,2,5,68,9,0,2,0,0,1,0,1,0,0,1,0,7,0,0,9,1,2,0,0,0,0,11,0,0,0,0,1,0,1,0,0,0,0,4,13,0,3,2,3,1,1,1,1,0,10,5,4,1,0,1,0,0,6,0,0,0,0,7,0,0,0,826,0,1,0,0,0,0,0,1,0,7,0,0,0,8,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,44,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,2,0,0,0,4,7,0,4,6,0,2,0,0,19,10,0,0,1,0,0,1,0,0,0,0,0,2
2020-04-17,4,0,0,0,1,0,2,0,0,0,0,12,2,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,113,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0,0,0,3,1,63,4,0,0,1,0,1,0,0,0,0,0,0,15,0,0,12,0,1,0,1,0,0,9,0,0,0,0,1,0,15,4,0,0,0,0,15,0,2,8,0,1,1,1,1,0,23,13,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,558,3,0,0,0,0,1,0,5,0,54,0,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,4,39,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,4,8,0,1,5,0,0,1,0,23,4,0,0,0,0,0,0,0,0,0,0,0,3
2020-04-18,1,0,0,0,2,0,3,0,1,0,0,27,0,0,0,0,0,1,1,6,0,0,2,0,0,2,0,0,102,0,0,0,0,9,0,0,0,4,0,0,3,0,0,1,0,0,3,7,45,2,1,0,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,11,0,3,4,1,0,3,4,3,0,19,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,845,0,0,0,0,0,0,0,0,0,69,0,0,2,1,3,0,0,4,0,0,0,0,1,0,5,0,0,12,0,0,0,0,2,35,0,0,5,0,1,0,0,1,0,0,0,0,10,0,0,3,0,0,41,2,0,0,0,0,0,2,8,0,4,4,0,1,0,0,26,6,0,0,1,0,0,0,0,0,0,1,0,0
2020-04-19,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,82,0,0,0,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,0,0,0,3,2,1,0,4,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,813,0,2,0,0,0,0,0,1,0,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-20,0,2,0,0,0,0,1,0,1,0,0,28,1,0,0,0,0,0,1,6,0,0,0,0,0,7,0,2,369,0,0,0,0,28,0,0,0,0,0,0,5,0,0,0,0,0,0,9,113,4,0,1,0,0,0,0,0,0,0,6,0,26,0,0,11,0,0,1,1,0,0,19,0,0,0,0,0,0,0,3,0,2,0,1,15,0,4,5,0,0,1,10,0,0,4,9,6,0,3,0,0,0,1,0,0,0,1,14,0,0,0,1093,0,0,0,0,0,0,0,3,3,39,0,0,0,0,5,0,0,6,0,0,0,0,1,0,10,0,0,7,0,0,0,0,1,46,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,24,0,0,0,0,0,0,4,6,0,0,5,1,1,0,1,41,8,0,1,2,0,0,1,0,2,0,0,0,2
2020-04-21,3,0,0,0,1,1,5,0,0,0,0,26,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,430,0,0,0,0,14,0,0,0,1,3,0,3,0,0,0,1,0,0,7,89,14,0,3,0,0,1,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,27,0,0,0,0,0,0,2,0,0,0,6,0,24,0,13,0,2,0,2,4,0,0,7,6,6,1,0,1,0,0,1,1,0,0,0,17,0,0,0,1215,0,0,0,0,0,0,0,2,2,17,1,0,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,12,0,0,0,0,1,41,0,0,5,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,36,0,0,1,1,0,0,4,6,0,0,6,0,0,1,0,35,2,0,0,7,1,0,3,0,0,0,1,0,0
2020-04-22,3,0,0,0,1,1,1,1,0,0,0,42,1,0,0,2,0,0,0,3,0,0,0,1,0,18,0,0,118,1,0,1,0,28,0,0,0,0,0,0,2,0,0,0,0,1,4,12,107,6,0,5,0,0,0,0,0,0,0,1,1,24,0,0,10,1,0,0,0,0,5,14,0,0,0,0,2,0,2,1,0,0,0,2,11,0,9,3,0,1,4,5,0,0,2,13,3,0,1,1,0,0,1,2,0,0,0,16,0,0,0,1382,0,1,0,0,0,0,0,1,1,16,0,0,9,1,4,0,0,1,0,2,0,0,4,0,6,0,0,7,0,0,1,0,3,43,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,24,6,0,0,0,0,0,13,8,0,1,13,0,1,1,0,32,5,0,0,0,0,0,0,0,2,0,0,0,1
2020-04-23,4,0,0,0,1,0,1,0,0,0,0,53,0,0,0,1,0,0,0,5,0,0,0,0,0,3,1,0,153,0,0,0,0,18,1,0,1,0,3,0,3,0,0,3,0,1,0,14,129,2,0,0,0,3,0,0,0,0,0,1,0,15,0,0,8,0,0,1,0,0,2,16,0,1,0,0,4,0,4,0,0,0,0,3,7,0,1,10,0,0,2,3,0,0,2,7,4,0,1,1,0,0,2,0,0,0,0,32,0,0,0,1251,0,1,0,0,0,0,0,3,1,22,0,0,5,1,0,0,0,0,1,1,2,0,10,0,22,0,0,11,0,0,0,0,4,72,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,30,0,0,3,1,0,0,11,14,1,3,2,0,1,0,0,23,9,0,1,1,0,0,1,0,7,0,0,0,2
2020-04-24,1,2,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,121,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,3,0,2,144,10,0,3,0,0,1,0,0,0,0,1,0,50,0,0,2,0,3,0,1,0,0,18,0,0,0,0,9,0,0,4,0,0,0,1,4,0,3,8,0,0,4,2,0,0,4,3,10,0,4,0,0,0,0,0,0,0,0,51,0,0,0,1279,0,1,0,0,0,0,1,6,0,77,0,0,9,3,0,0,0,0,0,0,4,1,18,0,1,0,0,7,0,0,0,5,4,88,0,0,10,0,1,2,2,0,0,0,0,0,3,0,0,6,0,0,43,1,0,2,4,0,0,19,8,0,13,3,0,2,0,0,21,12,0,0,2,0,0,0,1,2,3,0,0,7
2020-04-25,16,8,0,0,2,0,2,0,0,0,0,24,0,0,0,1,0,0,2,7,7,0,0,0,0,2,0,0,163,0,0,4,0,23,0,1,0,0,0,0,0,0,0,0,0,0,1,5,99,6,0,4,0,0,0,0,0,0,0,3,0,21,0,1,6,0,0,0,2,0,0,21,0,0,0,0,2,0,3,6,0,0,0,5,7,1,24,11,0,0,5,13,1,0,13,16,12,0,6,0,0,0,0,1,0,0,0,16,0,0,7,1343,0,0,0,0,0,1,1,7,6,76,0,0,4,2,5,0,0,3,0,4,0,0,16,0,2,0,0,13,0,0,0,5,1,95,0,0,16,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,43,3,0,3,5,0,0,32,7,4,6,3,0,3,1,1,45,8,0,0,7,0,0,0,0,1,0,0,0,1
2020-04-26,1,2,0,0,4,0,4,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,57,1,0,0,0,19,0,2,0,0,1,0,2,0,0,1,0,0,8,2,56,3,0,1,0,0,1,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,6,1,3,2,1,0,0,1,2,0,0,5,6,4,1,0,0,0,0,1,0,0,0,1,8,0,0,0,959,0,0,0,0,0,0,0,2,2,52,0,0,0,3,0,0,0,1,0,0,0,0,7,0,0,0,0,5,0,0,0,5,1,40,0,0,9,0,0,0,0,0,0,0,0,0,6,1,0,3,0,0,9,1,0,1,3,0,0,23,4,0,6,1,0,0,1,0,6,7,1,0,8,0,0,0,0,0,0,0,1,2
2020-04-27,9,9,0,0,2,0,3,1,0,0,0,54,4,0,0,0,0,0,6,3,7,0,0,0,0,5,0,0,225,0,0,0,0,13,0,1,0,0,3,0,3,0,1,0,0,1,3,1,227,13,0,0,9,0,10,0,0,0,0,0,0,108,0,0,13,1,2,0,1,0,0,42,0,0,0,0,0,0,7,13,0,0,0,7,13,3,31,1,0,0,8,20,0,0,8,20,0,22,4,1,0,0,0,0,0,0,0,27,0,0,0,1895,2,0,0,0,0,2,0,3,2,67,0,0,4,8,10,0,0,3,0,1,2,1,11,0,3,2,0,10,0,0,0,3,5,163,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,1,0,0,3,0,0,51,5,0,4,10,0,6,0,0,60,15,0,1,7,1,0,4,0,0,0,0,0,1
2020-04-28,8,5,0,0,2,1,2,0,0,0,0,66,28,0,0,0,0,1,3,1,13,0,0,0,2,4,0,0,180,0,1,9,0,15,0,1,0,1,1,0,4,0,0,3,0,4,7,26,181,29,0,2,0,0,5,2,0,0,0,3,0,182,0,0,9,0,1,1,0,1,0,26,0,1,0,0,2,0,9,7,0,0,1,6,16,1,9,8,4,0,2,12,1,0,4,46,3,6,1,4,0,0,0,2,0,0,0,33,0,0,0,1681,5,4,0,0,0,0,0,9,2,162,1,0,4,2,6,0,0,4,0,3,0,0,8,0,4,0,0,3,0,0,0,15,6,82,10,0,16,0,1,0,1,0,1,0,0,0,11,1,0,3,1,0,69,2,0,3,2,0,0,36,23,0,11,3,0,3,1,1,99,11,1,1,1,1,0,19,0,5,1,1,0,0
2020-04-29,9,8,0,0,5,0,3,1,0,0,0,93,4,0,0,0,1,2,3,2,0,0,1,0,0,24,0,0,175,2,1,1,0,19,0,0,0,0,0,0,4,2,0,3,1,2,9,21,172,33,0,1,0,0,16,5,2,0,0,3,1,84,0,0,19,0,2,0,0,0,0,20,1,1,0,0,1,0,1,27,0,0,0,5,7,0,8,7,0,0,6,6,1,1,8,75,19,11,0,1,0,0,0,1,0,0,0,58,0,4,0,2450,0,3,0,0,0,0,0,3,7,218,0,0,3,2,10,0,0,4,0,6,0,1,7,0,7,0,0,4,0,0,0,2,6,99,5,0,11,0,0,1,0,1,0,1,0,0,12,0,1,6,0,0,48,0,0,2,3,0,0,36,23,0,5,8,0,4,0,4,101,39,0,0,8,1,1,10,0,1,0,0,0,10
